report_component_id,component_type,section_id,catalogue_item_id,source_artifact_id,source_field_path,source_sha256
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-CALCIFICATION,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.calcification,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-SPHERICITY,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.sphericity,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-MARGIN,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.margin,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-LOBULATION,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.lobulation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-SPICULATION,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.spiculation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-TEXTURE,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.texture,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-MALIGNANCY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[0].targets.malignancy,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-SUBTLETY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[0].targets.subtlety,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-INTERNALSTRUCTURE,ART-P9-SPATIAL,models.learned_softmax_gam.folds[0].targets.internalStructure,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-CALCIFICATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[0].targets.calcification,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-SPHERICITY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[0].targets.sphericity,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-MARGIN,ART-P9-SPATIAL,models.learned_softmax_gam.folds[0].targets.margin,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-LOBULATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[0].targets.lobulation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-SPICULATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[0].targets.spiculation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-TEXTURE,ART-P9-SPATIAL,models.learned_softmax_gam.folds[0].targets.texture,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-MALIGNANCY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[1].targets.malignancy,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-SUBTLETY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[1].targets.subtlety,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-INTERNALSTRUCTURE,ART-P9-SPATIAL,models.learned_softmax_gam.folds[1].targets.internalStructure,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-CALCIFICATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[1].targets.calcification,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-SPHERICITY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[1].targets.sphericity,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-MARGIN,ART-P9-SPATIAL,models.learned_softmax_gam.folds[1].targets.margin,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-LOBULATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[1].targets.lobulation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-SPICULATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[1].targets.spiculation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-TEXTURE,ART-P9-SPATIAL,models.learned_softmax_gam.folds[1].targets.texture,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD2-MALIGNANCY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[2].targets.malignancy,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD2-SUBTLETY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[2].targets.subtlety,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD2-INTERNALSTRUCTURE,ART-P9-SPATIAL,models.learned_softmax_gam.folds[2].targets.internalStructure,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD2-CALCIFICATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[2].targets.calcification,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD2-SPHERICITY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[2].targets.sphericity,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD2-MARGIN,ART-P9-SPATIAL,models.learned_softmax_gam.folds[2].targets.margin,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD2-LOBULATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[2].targets.lobulation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD2-SPICULATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[2].targets.spiculation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD2-TEXTURE,ART-P9-SPATIAL,models.learned_softmax_gam.folds[2].targets.texture,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD3-MALIGNANCY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[3].targets.malignancy,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD3-SUBTLETY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[3].targets.subtlety,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD3-INTERNALSTRUCTURE,ART-P9-SPATIAL,models.learned_softmax_gam.folds[3].targets.internalStructure,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD3-CALCIFICATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[3].targets.calcification,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD3-SPHERICITY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[3].targets.sphericity,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD3-MARGIN,ART-P9-SPATIAL,models.learned_softmax_gam.folds[3].targets.margin,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD3-LOBULATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[3].targets.lobulation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD3-SPICULATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[3].targets.spiculation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD3-TEXTURE,ART-P9-SPATIAL,models.learned_softmax_gam.folds[3].targets.texture,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD4-MALIGNANCY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[4].targets.malignancy,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD4-SUBTLETY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[4].targets.subtlety,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD4-INTERNALSTRUCTURE,ART-P9-SPATIAL,models.learned_softmax_gam.folds[4].targets.internalStructure,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD4-CALCIFICATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[4].targets.calcification,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD4-SPHERICITY,ART-P9-SPATIAL,models.learned_softmax_gam.folds[4].targets.sphericity,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD4-MARGIN,ART-P9-SPATIAL,models.learned_softmax_gam.folds[4].targets.margin,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD4-LOBULATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[4].targets.lobulation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD4-SPICULATION,ART-P9-SPATIAL,models.learned_softmax_gam.folds[4].targets.spiculation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD4-TEXTURE,ART-P9-SPATIAL,models.learned_softmax_gam.folds[4].targets.texture,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-POOLED-MALIGNANCY,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.malignancy,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-POOLED-SUBTLETY,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.subtlety,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-POOLED-INTERNALSTRUCTURE,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.internalStructure,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-POOLED-CALCIFICATION,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.calcification,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-POOLED-SPHERICITY,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.sphericity,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-POOLED-MARGIN,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.margin,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-POOLED-LOBULATION,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.lobulation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-POOLED-SPICULATION,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.spiculation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-POOLED-TEXTURE,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.texture,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-GRADCAM-GLOBAL-ACCOUNTING,ART-P9-SPATIAL,gradcam_accounting,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-BLACKBOX-MALIGNANCY,ART-P9-SPATIAL,models.blackbox.pooled_targets.malignancy,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-STANDARD_CBM-MALIGNANCY,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.malignancy,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-STANDARD_CBM-SUBTLETY,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.subtlety,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-STANDARD_CBM-INTERNALSTRUCTURE,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.internalStructure,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-STANDARD_CBM-CALCIFICATION,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.calcification,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-STANDARD_CBM-SPHERICITY,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.sphericity,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-STANDARD_CBM-MARGIN,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.margin,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-STANDARD_CBM-LOBULATION,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.lobulation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-STANDARD_CBM-SPICULATION,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.spiculation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-STANDARD_CBM-TEXTURE,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.texture,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-MIXED_CEM-MALIGNANCY,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.malignancy,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-MIXED_CEM-SUBTLETY,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.subtlety,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-MIXED_CEM-INTERNALSTRUCTURE,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.internalStructure,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-MIXED_CEM-CALCIFICATION,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.calcification,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-MIXED_CEM-SPHERICITY,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.sphericity,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-MIXED_CEM-MARGIN,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.margin,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-MIXED_CEM-LOBULATION,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.lobulation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-MIXED_CEM-SPICULATION,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.spiculation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-MIXED_CEM-TEXTURE,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.texture,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-LEARNED_SOFTMAX_GAM-MALIGNANCY,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.malignancy,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-LEARNED_SOFTMAX_GAM-SUBTLETY,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.subtlety,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-LEARNED_SOFTMAX_GAM-INTERNALSTRUCTURE,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.internalStructure,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-LEARNED_SOFTMAX_GAM-CALCIFICATION,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.calcification,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-LEARNED_SOFTMAX_GAM-SPHERICITY,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.sphericity,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-LEARNED_SOFTMAX_GAM-MARGIN,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.margin,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-LEARNED_SOFTMAX_GAM-LOBULATION,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.lobulation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-LEARNED_SOFTMAX_GAM-SPICULATION,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.spiculation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P9-UNDEFINED-RCA-LEARNED_SOFTMAX_GAM-TEXTURE,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.texture,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P10-FIGURE-RPT-F07,ART-P10-REPORT-PLAN,RPT-F07,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c
RPT-F07,figure,SEC-RESULTS-WHERE,RES-P10-REPORT-EVIDENCE-04,ART-P10-REPORT-PLAN,SEC-RESULTS-WHERE,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-BLACKBOX-MALIGNANCY,ART-P9-SPATIAL,models.blackbox.pooled_targets.malignancy,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-BLACKBOX-POOLED,ART-P9-SPATIAL,models.blackbox.pooled_all_targets,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-STANDARD_CBM-MALIGNANCY,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.malignancy,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-STANDARD_CBM-SUBTLETY,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.subtlety,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-STANDARD_CBM-INTERNALSTRUCTURE,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.internalStructure,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-STANDARD_CBM-CALCIFICATION,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.calcification,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
